course_id,course_name,course_description,product_family,category,difficulty,keywords,estimated_time_minutes,prerequisite_courses,related_courses,created_date,Link,
C300,Galaxy A 프로 모드 마스터: AtoZ,고객 유형별 페르소나를 기반으로 전문가 과정 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,전문가 과정,하,#생산성 #클레임 #폼팩터 #플래그십,40,,,2023-02-02,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C301,Galaxy S 생산성 극대화: AtoZ,"Galaxy S의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy S,제품 심화 기능,상,#Z세대 #삼성페이 #플래그십,25,,"C285, C286, C295",2023-11-25,https://www.samsung.com/sec/smartphones/all-smartphones/,
C302,Galaxy A 보안 & 편의: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 심화 기능,하,#가성비 #크로스셀링,49,,C283,2024-08-09,https://www.samsung.com/sec/tablets/all-tablets/,
C303,Galaxy Z 기초 다지기: AtoZ,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 기초,중,#소셜미디어 #쉬운사용법 #클레임,42,,,2023-08-21,https://www.samsung.com/sec/watches/all-watches/,
C304,Galaxy A 프로 모드 마스터: 실전 가이드,고객 유형별 페르소나를 기반으로 전문가 과정 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,전문가 과정,상,#디스플레이 #야간모드,40,,,2023-05-06,https://www.samsung.com/sec/buds/all-buds/,
C305,Galaxy A 기초 다지기: 사례 중심 학습,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,제품 기초,하,#VOC #멀티태스킹 #방수방진 #비교분석,42,,,2023-06-08,https://www.samsung.com/sec/rings/all-rings/,
C306,Galaxy Z 라인업 비교: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy Z,제품 기초,하,#배터리 #생산성 #플렉스윈도우,38,,"C278, C286, C288",2024-06-18,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C307,Galaxy A 보안 & 편의: 현장 적용 팁,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 심화 기능,중,#대화면 #디지털마케팅 #매장운영 #폴더블,37,C057,"C284, C286",2023-07-03,https://www.samsung.com/sec/smartphones/all-smartphones/,
C308,Galaxy Z 시리즈 한눈에 보기: 사례 중심 학습,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 기초,하,#AI카메라 #OneUI #디스플레이 #업셀링 #폴더블,42,,,2023-02-25,https://www.samsung.com/sec/tablets/all-tablets/,
C309,Galaxy S 시리즈 한눈에 보기: AtoZ,"Galaxy S의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy S,제품 기초,중,#고객만족 #비교분석,26,,"C282, C306",2024-09-06,https://www.samsung.com/sec/watches/all-watches/,
C310,Galaxy A 핵심 기능 이해: 현장 적용 팁,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,제품 기초,하,#브랜드 #생성형편집 #크로스셀링 #폼팩터,28,"C018, C174",,2023-07-13,https://www.samsung.com/sec/buds/all-buds/,
C311,Galaxy S 프로 모드 마스터,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy S,전문가 과정,상,#고객만족 #폼팩터 #플래그십 #플렉스윈도우,63,"C151, C255",,2023-09-23,https://www.samsung.com/sec/rings/all-rings/,
C312,니즈 파악 & 제안,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,영업 전략,하,#OneUI #인물사진,36,"C172, C203","C296, C301",2024-10-10,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C313,Galaxy A 기초 다지기: 실전 가이드,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 기초,하,#ExpertRAW #브랜드 #앱최적화 #클레임 #플렉스윈도우,48,"C039, C146",,2023-05-02,https://www.samsung.com/sec/smartphones/all-smartphones/,
C314,Galaxy A 시리즈 한눈에 보기,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,제품 기초,하,#AI카메라 #Z세대 #가성비 #디지털마케팅,36,,"C293, C297",2024-09-13,https://www.samsung.com/sec/tablets/all-tablets/,
C315,Galaxy Z 첫걸음: AtoZ,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 기초,하,#업무효율 #역사 #클로징,40,,,2023-06-20,https://www.samsung.com/sec/watches/all-watches/,
C316,Galaxy Z 기초 다지기: 실전 가이드,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 기초,하,#ProMode #Z세대 #고객만족,32,,"C287, C296",2024-12-02,https://www.samsung.com/sec/buds/all-buds/,
C317,Galaxy Z 기초 다지기: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 기초,중,#ProMode #카메라전문가,34,C204,"C303, C312, C316",2024-02-02,https://www.samsung.com/sec/rings/all-rings/,
C318,Galaxy A 시리즈 한눈에 보기: 실전 가이드,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 기초,상,#S펜활용 #Z세대 #컴팩트디자인,28,,"C293, C295, C305",2024-02-03,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C319,CS 케이스 스터디: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,고객 응대,상,#ProMode #브랜드 #쉬운사용법 #클로징,27,,C304,2023-03-20,https://www.samsung.com/sec/smartphones/all-smartphones/,
C320,Galaxy S 첫걸음: 실전 가이드,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 기초,중,#쉬운사용법 #야간모드 #업무효율 #클로징,34,C054,"C298, C309",2024-12-01,https://www.samsung.com/sec/tablets/all-tablets/,
C321,니즈 파악 & 제안: 사례 중심 학습,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,영업 전략,하,#ExpertRAW #OneUI #방수방진,50,,"C292, C309",2023-09-12,https://www.samsung.com/sec/watches/all-watches/,
C322,시니어 맞춤 상담: 실전 가이드,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,입문 전략,중,#크로스셀링 #트렌드,20,,,2024-12-31,https://www.samsung.com/sec/buds/all-buds/,
C323,Galaxy A 카메라 심화: AtoZ,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 심화 기능,상,#A시리즈 #보안 #생산성 #크로스셀링,34,C168,C321,2024-07-16,https://www.samsung.com/sec/rings/all-rings/,
C324,클로징 멘트 실습: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,영업 전략,중,#업셀링 #클로징 #폴더블,40,,,2024-08-15,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C325,Galaxy S 첫걸음: 실전 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy S,제품 기초,하,#ProMode #게이밍 #멀티태스킹 #업셀링 #트렌드,44,,,2023-12-30,https://www.samsung.com/sec/smartphones/all-smartphones/,
C326,A/S 기본 상담: 현장 적용 팁,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,고객 응대,상,#S펜활용 #배터리 #생산성 #앱최적화 #카메라전문가,31,,,2024-03-30,https://www.samsung.com/sec/tablets/all-tablets/,
C327,Galaxy A 프로 모드 마스터: 실전 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,전문가 과정,중,#가성비 #디지털마케팅 #방수방진 #쉬운사용법 #플렉스윈도우,55,"C161, C282",,2024-03-16,https://www.samsung.com/sec/watches/all-watches/,
C328,Galaxy Z 배터리 최적화: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 심화 기능,상,#게이밍 #브랜드,54,C243,,2024-07-31,https://www.samsung.com/sec/buds/all-buds/,
C329,Galaxy S 보안 & 편의,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 심화 기능,하,#매장운영 #멀티태스킹 #야간모드,46,,"C305, C319, C325",2024-02-21,https://www.samsung.com/sec/rings/all-rings/,
C330,Galaxy S 보안 & 편의: AtoZ,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 심화 기능,하,#AI카메라 #A시리즈 #대화면 #상담스킬,37,,"C302, C309, C321",2023-02-24,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C331,Galaxy S 배터리 최적화: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 심화 기능,중,#ExpertRAW #고객만족 #매장운영 #업셀링 #트렌드,50,"C074, C126",,2023-02-21,https://www.samsung.com/sec/smartphones/all-smartphones/,
C332,Galaxy A 생산성 극대화,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 심화 기능,중,#고객만족 #방수방진 #폴더블 #폼팩터,49,,"C317, C326, C329",2024-12-02,https://www.samsung.com/sec/tablets/all-tablets/,
C333,Galaxy A 생산성 극대화: 사례 중심 학습,"Galaxy A의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy A,제품 심화 기능,중,#앱최적화 #크로스셀링 #폼팩터,50,,"C305, C308, C323",2024-01-10,https://www.samsung.com/sec/watches/all-watches/,
C334,Galaxy Z 디스플레이 활용: 실전 가이드,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 심화 기능,중,#보안 #생성형편집 #앱최적화 #카메라전문가,57,,,2023-03-17,https://www.samsung.com/sec/buds/all-buds/,
C335,온라인 전환,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,입문 전략,하,#멀티태스킹 #보안 #야간모드 #업셀링 #클레임,45,C072,"C305, C316, C331",2023-03-20,https://www.samsung.com/sec/rings/all-rings/,
C336,가치 설득 스토리텔링: 실전 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,영업 전략,하,#컴팩트디자인 #폼팩터,37,C197,,2024-12-19,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C337,경쟁사 대응: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,영업 전략,중,#역사 #컴팩트디자인,38,C307,,2024-06-30,https://www.samsung.com/sec/smartphones/all-smartphones/,
C338,Galaxy S 보안 & 편의: 사례 중심 학습,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 심화 기능,하,#삼성페이 #크로스셀링,49,,"C334, C337",2024-11-30,https://www.samsung.com/sec/tablets/all-tablets/,
C339,Galaxy A 카메라 심화: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 심화 기능,중,#S펜활용 #가성비 #업셀링,53,C061,,2024-11-17,https://www.samsung.com/sec/watches/all-watches/,
C340,체험형 판매,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,입문 전략,하,#Z세대 #매장운영,42,,C333,2023-05-14,https://www.samsung.com/sec/buds/all-buds/,
C341,Galaxy S 보안 & 편의: 실전 가이드,"Galaxy S의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy S,제품 심화 기능,중,#A시리즈 #카메라전문가,39,,"C319, C335, C337",2023-08-14,https://www.samsung.com/sec/rings/all-rings/,
C342,리뷰 관리: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,고객 응대,중,#게이밍 #고객만족 #인물사진 #카메라전문가,32,"C083, C311",C320,2024-12-14,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C343,Galaxy S 배터리 최적화,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 심화 기능,중,#쉬운사용법 #업셀링 #역사 #플렉스캠,46,,,2024-11-17,https://www.samsung.com/sec/smartphones/all-smartphones/,
C344,Galaxy S 핵심 기능 이해,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy S,제품 기초,중,#가성비 #방수방진 #클로징 #플래그십,50,,,2023-12-04,https://www.samsung.com/sec/tablets/all-tablets/,
C345,Galaxy Z 배터리 최적화: 사례 중심 학습,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 심화 기능,상,#게이밍 #브랜드 #컴팩트디자인,25,,,2023-11-30,https://www.samsung.com/sec/watches/all-watches/,
C346,가치 설득 스토리텔링: 실전 가이드,"공통의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",공통,영업 전략,상,#디스플레이 #야간모드 #업셀링 #컴팩트디자인,47,,C322,2024-09-29,https://www.samsung.com/sec/buds/all-buds/,
C347,Galaxy S 시리즈 한눈에 보기: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 기초,상,#ExpertRAW #앱최적화 #업셀링 #클로징 #폼팩터,20,,C333,2023-07-12,https://www.samsung.com/sec/rings/all-rings/,
C348,A/S 기본 상담,"공통의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",공통,고객 응대,중,#디지털마케팅 #쉬운사용법 #역사 #크로스셀링,29,,C341,2024-11-18,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C349,Z세대 트렌드: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,입문 전략,하,#AI카메라 #ProMode #대화면,38,,,2024-02-28,https://www.samsung.com/sec/smartphones/all-smartphones/,
C350,Galaxy S 시리즈 한눈에 보기: 실전 가이드,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 기초,하,#쉬운사용법 #트렌드,42,"C110, C279","C320, C323, C341",2024-08-08,https://www.samsung.com/sec/tablets/all-tablets/,
C351,Galaxy A 기초 다지기: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,제품 기초,하,#S펜활용 #Z세대 #플렉스캠,43,,C329,2024-10-11,https://www.samsung.com/sec/watches/all-watches/,
